날짜,최고기온,최저기온,평균기온,강수량,지역
2025-02-18,3.3,-9.4,-2.8,0.0,강원도
2025-02-19,2.2,-10.6,-4.0,0.0,강원도
2025-02-20,3.2,-11.3,-4.1,0.0,강원도
2025-02-21,3.1,-11.5,-3.7,0.0,강원도
2025-02-22,3.5,-10.7,-2.8,0.0,강원도
2025-02-23,1.2,-11.4,-4.7,0.0,강원도
2025-02-24,5.3,-12.0,-3.6,0.0,강원도
2025-02-25,6.4,-9.2,0.3,0.0,강원도
2025-02-26,9.5,-2.1,4.3,0.0,강원도
2025-02-27,12.8,-6.9,2.1,0.0,강원도
2025-02-28,12.5,-4.7,2.8,0.0,강원도
2025-03-01,11.5,-3.2,3.2,0.0,강원도
2025-03-02,11.2,-0.2,3.7,6.5,강원도
2025-03-03,3.1,-0.2,1.2,7.6,강원도
2025-03-04,2.4,0.1,1.2,6.0,강원도
2025-03-05,9.3,0.9,3.8,0.0,강원도
2025-03-06,10.1,-3.1,3.1,0.0,강원도
2025-03-07,10.4,-3.7,3.0,0.0,강원도
2025-03-08,11.3,-0.4,4.4,0.0,강원도
2025-03-09,14.1,-3.7,4.2,0.0,강원도
2025-03-10,15.0,-3.2,5.1,0.0,강원도
2025-03-11,17.0,-2.5,6.5,0.0,강원도
2025-03-12,14.2,1.1,6.8,0.0,강원도
2025-03-13,17.0,-1.2,7.0,0.0,강원도
2025-03-14,18.1,-1.2,9.3,0.0,강원도
2025-03-15,15.8,5.9,9.7,0.0,강원도
2025-03-16,7.4,0.6,3.6,5.8,강원도
2025-03-17,7.4,-1.5,2.8,0.0,강원도
2025-03-18,4.3,-1.0,1.2,5.9,강원도
2025-03-19,7.2,-4.8,1.5,0.0,강원도
2025-03-20,14.6,-3.3,5.7,0.0,강원도
2025-03-21,19.9,6.6,12.6,0.0,강원도
2025-03-22,22.4,2.2,13.0,0.0,강원도
2025-03-23,24.3,2.5,13.1,0.0,강원도
2025-03-24,22.7,7.7,15.0,0.0,강원도
2025-03-25,21.3,9.2,13.7,0.0,강원도
2025-03-26,23.0,2.1,12.5,0.0,강원도
2025-03-27,19.7,9.0,13.4,0.2,강원도
2025-03-28,12.8,3.3,7.0,0.9,강원도
2025-03-29,7.0,-4.0,1.3,0.7,강원도
2025-03-30,5.8,-5.8,1.0,0.1,강원도
2025-03-31,14.4,-4.7,5.2,0.0,강원도
2025-04-01,21.2,-1.6,8.1,0.0,강원도
2025-04-02,17.2,0.5,7.6,0.0,강원도
2025-04-03,17.4,0.4,8.5,0.0,강원도
2025-04-04,17.2,2.5,9.7,0.0,강원도
2025-04-05,7.1,4.9,6.3,17.6,강원도
2025-04-06,17.1,4.9,10.6,0.1,강원도
2025-04-07,20.2,1.0,11.9,0.0,강원도
2025-04-08,20.4,7.7,14.4,0.0,강원도
2025-04-09,19.0,4.8,11.8,0.0,강원도
2025-04-10,19.9,7.1,12.9,0.1,강원도
2025-04-11,26.0,4.6,14.9,0.0,강원도
2025-04-12,24.2,6.4,13.3,8.3,강원도
2025-04-13,7.5,2.4,4.5,6.5,강원도
2025-04-14,6.8,0.5,4.1,4.6,강원도
2025-04-15,15.1,-1.0,7.5,0.0,강원도
2025-04-16,22.1,2.5,11.8,0.0,강원도
2025-04-17,26.6,7.3,17.9,0.0,강원도
2025-04-18,25.6,14.1,19.1,0.0,강원도
2025-04-19,24.7,13.9,16.8,5.9,강원도
2025-04-20,25.2,11.8,17.3,0.0,강원도
2025-04-21,27.0,10.0,18.7,0.0,강원도
2025-04-22,17.3,13.8,15.9,38.2,강원도
2025-04-23,23.9,7.6,15.7,0.0,강원도
2025-04-24,22.0,8.0,14.8,0.0,강원도
2025-04-25,18.7,3.1,11.7,0.0,강원도
2025-04-26,22.3,2.1,13.5,0.0,강원도
2025-04-27,22.1,6.3,15.5,0.0,강원도
2025-04-28,21.3,6.8,14.5,0.0,강원도
2025-04-29,22.1,3.7,13.2,0.0,강원도
2025-04-30,26.5,5.5,16.2,0.0,강원도
2025-05-01,16.3,7.8,11.5,15.3,강원도
2025-05-02,18.9,8.2,14.3,0.0,강원도
2025-05-03,13.8,8.2,10.7,8.6,강원도
2025-05-04,20.8,4.1,12.9,0.0,강원도
2025-05-05,13.6,5.4,10.1,0.0,강원도
2025-05-06,20.2,4.9,12.8,0.0,강원도
2025-05-07,22.0,5.7,14.0,0.0,강원도
2025-05-08,25.0,6.8,16.4,0.0,강원도
2025-05-09,15.4,12.8,13.7,20.7,강원도
2023-09-01,29.8,18.6,24.0,0.0,충청북도
2023-09-02,31.9,19.8,25.9,0.0,충청북도
2023-09-03,32.9,23.7,28.1,0.8,충청북도
2023-09-04,31.8,25.2,28.5,0.0,충청북도
2023-09-05,31.5,25.6,28.1,0.0,충청북도
2023-09-06,32.5,23.3,27.7,0.0,충청북도
2023-09-07,30.9,20.7,26.2,0.0,충청북도
2023-09-08,30.2,19.5,24.8,0.0,충청북도
2023-09-09,31.4,19.7,25.8,0.0,충청북도
2023-09-10,31.0,21.2,25.9,0.0,충청북도
2023-09-11,31.5,22.7,26.4,0.0,충청북도
2023-09-12,30.5,22.3,26.1,0.0,충청북도
2023-09-13,25.3,20.1,22.2,29.4,충청북도
2023-09-14,26.3,19.8,22.9,3.8,충청북도
2023-09-15,25.2,21.2,22.9,12.1,충청북도
2023-09-16,28.3,21.7,23.9,84.4,충청북도
2023-09-17,29.4,22.6,25.3,8.0,충청북도
2023-09-18,29.7,22.7,25.5,0.0,충청북도
2023-09-19,27.8,20.8,24.4,0.0,충청북도
2023-09-20,24.2,19.8,21.5,76.1,충청북도
2023-09-21,23.0,17.5,20.0,0.2,충청북도
2023-09-22,25.4,15.3,19.9,0.0,충청북도
2023-09-23,26.5,15.6,21.2,0.0,충청북도
2023-09-24,26.1,16.8,21.5,0.0,충청북도
2023-09-25,27.3,19.1,22.3,3.2,충청북도
2023-09-26,23.0,19.8,21.2,44.5,충청북도
2023-09-27,24.6,21.1,22.3,5.4,충청북도
2023-09-28,27.8,20.2,23.1,0.0,충청북도
2023-09-29,24.8,19.2,21.6,0.0,충청북도
2023-09-30,24.0,15.8,19.6,2.7,충청북도
2023-10-01,24.3,15.5,19.4,0.0,충청북도
2023-10-02,24.0,13.0,18.1,0.0,충청북도
2023-10-03,22.0,12.8,16.8,0.0,충청북도
2023-10-04,24.5,12.3,18.5,0.0,충청북도
2023-10-05,19.5,13.1,15.7,0.0,충청북도
2023-10-06,21.5,10.0,15.8,0.0,충청북도
2023-10-07,21.4,11.6,17.1,0.0,충청북도
2023-10-08,21.5,15.8,18.4,0.0,충청북도
2023-10-09,22.3,14.1,18.1,0.0,충청북도
2023-10-10,22.7,13.8,18.0,0.0,충청북도
2023-10-11,23.6,12.8,17.8,0.0,충청북도
2023-10-12,23.8,11.8,17.4,0.0,충청북도
2023-10-13,22.2,13.6,17.6,0.0,충청북도
2023-10-14,22.0,13.0,15.3,11.9,충청북도
2023-10-15,22.2,12.0,16.0,0.0,충청북도
2023-10-16,20.9,11.3,15.6,0.0,충청북도
2023-10-17,21.2,7.5,14.3,0.0,충청북도
2023-10-18,23.3,8.8,15.6,0.0,충청북도
2023-10-19,19.4,12.5,16.1,5.4,충청북도
2023-10-20,16.5,9.5,13.0,0.1,충청북도
2023-10-21,18.1,5.4,11.5,0.0,충청북도
2023-10-22,18.3,5.8,12.9,0.0,충청북도
2023-10-23,21.0,10.1,15.3,0.0,충청북도
2023-10-24,20.1,10.1,14.9,0.0,충청북도
2023-10-25,22.0,11.0,16.2,0.0,충청북도
2023-10-26,22.7,13.5,17.7,0.0,충청북도
2023-10-27,19.4,12.9,15.6,0.0,충청북도
2023-10-28,20.7,9.1,14.1,0.0,충청북도
2023-10-29,21.3,8.3,14.4,0.0,충청북도
2023-10-30,21.7,9.1,15.0,0.0,충청북도
2023-10-31,21.8,11.5,15.7,0.0,충청북도
2023-11-01,23.2,13.5,18.7,0.0,충청북도
2023-11-02,26.5,16.0,20.3,0.0,충청북도
2023-11-03,25.1,15.6,20.4,0.0,충청북도
2023-11-04,21.5,18.5,19.4,0.2,충청북도
2023-11-05,25.0,16.7,20.2,3.7,충청북도
2023-11-06,20.7,8.1,15.8,14.4,충청북도
2023-11-07,12.0,5.2,8.5,0.0,충청북도
2023-11-08,17.1,2.2,9.5,0.0,충청북도
2023-11-09,20.2,5.7,13.1,5.8,충청북도
2023-11-10,12.3,2.2,6.4,0.1,충청북도
2023-11-11,6.9,0.0,3.0,0.0,충청북도
2023-11-12,6.5,-0.4,2.8,0.0,충청북도
2023-11-13,8.7,-0.9,3.7,0.0,충청북도
2023-11-14,12.0,1.7,6.4,0.0,충청북도
2023-11-15,13.3,3.2,7.6,0.0,충청북도
2023-11-16,8.0,4.8,6.3,7.9,충청북도
2023-11-17,7.2,-0.9,2.9,3.1,충청북도
2023-11-18,7.1,-2.5,2.3,0.0,충청북도
2023-11-19,13.8,2.5,8.3,0.0,충청북도
2023-11-20,13.4,2.5,7.2,0.0,충청북도
2023-11-21,15.1,0.0,7.2,0.0,충청북도
2023-11-22,15.6,1.7,8.8,0.0,충청북도
2023-11-23,17.6,5.0,12.0,0.0,충청북도
2023-11-24,5.0,-1.8,1.3,0.0,충청북도
2023-11-25,4.9,-4.5,-0.4,0.0,충청북도
2023-11-26,8.6,-1.3,4.6,0.0,충청북도
2023-11-27,11.3,5.4,7.6,5.3,충청북도
2023-11-28,7.4,1.5,3.9,0.1,충청북도
2023-11-29,6.4,-0.7,2.3,0.9,충청북도
2023-11-30,1.4,-5.4,-2.0,0.0,충청북도
2023-12-01,2.8,-4.6,-1.2,0.0,충청북도
2023-12-02,8.1,-3.4,2.8,0.0,충청북도
2023-12-03,7.4,-0.3,3.0,0.0,충청북도
2023-12-04,8.8,-3.0,2.6,0.0,충청북도
2023-12-05,11.1,-0.5,4.7,0.0,충청북도
2023-12-06,11.1,1.0,6.4,0.8,충청북도
2023-12-07,12.3,3.0,7.5,0.0,충청북도
2023-12-08,19.3,3.7,12.4,0.0,충청북도
2023-12-09,19.6,11.2,14.9,0.0,충청북도
2023-12-10,17.9,9.3,13.6,0.0,충청북도
2023-12-11,15.6,8.3,12.5,25.3,충청북도
2023-12-12,10.1,5.5,7.4,0.0,충청북도
2023-12-13,12.9,4.5,9.2,0.0,충청북도
2023-12-14,12.3,9.8,10.8,22.8,충청북도
2023-12-15,10.5,6.0,7.6,39.4,충청북도
2023-12-16,6.1,-7.5,-1.7,4.3,충청북도
2023-12-17,-5.2,-10.4,-8.1,0.0,충청북도
2023-12-18,-4.0,-10.2,-6.3,0.0,충청북도
2023-12-19,0.4,-6.9,-2.4,0.0,충청북도
2023-12-20,-0.9,-8.9,-5.4,0.2,충청북도
2023-12-21,-6.5,-11.4,-9.4,0.0,충청북도
2023-12-22,-5.7,-12.4,-9.2,0.0,충청북도
2023-12-23,-1.8,-11.0,-5.7,0.0,충청북도
2023-12-24,1.7,-4.6,-1.7,0.2,충청북도
2023-12-25,2.6,-2.4,0.0,0.1,충청북도
2023-12-26,8.0,-0.4,2.8,0.0,충청북도
2023-12-27,8.1,-1.0,2.9,0.0,충청북도
2023-12-28,5.6,-1.8,1.7,0.0,충청북도
2023-12-29,6.1,-1.2,2.1,0.0,충청북도
2023-12-30,2.7,-1.8,0.7,2.2,충청북도
2023-12-31,5.5,2.5,4.1,2.0,충청북도
2024-01-01,7.1,-0.5,3.6,0.0,충청북도
2024-01-02,6.4,2.5,4.4,0.0,충청북도
2024-01-03,5.3,0.6,2.6,1.9,충청북도
2024-01-04,6.0,-2.0,2.0,0.0,충청북도
2024-01-05,9.9,1.2,5.0,0.0,충청북도
2024-01-06,6.0,-0.4,2.2,0.2,충청북도
2024-01-07,0.8,-5.1,-2.0,0.0,충청북도
2024-01-08,1.0,-7.4,-3.4,0.0,충청북도
2024-01-09,2.2,-3.1,-0.1,3.0,충청북도
2024-01-10,0.6,-1.1,-0.3,0.2,충청북도
2024-01-11,4.1,-2.8,1.4,0.0,충청북도
2024-01-12,7.9,0.2,3.4,0.0,충청북도
2024-01-13,6.7,-3.0,1.6,0.0,충청북도
2024-01-14,7.9,-3.6,1.6,3.4,충청북도
2024-01-15,2.4,-4.6,-1.8,0.0,충청북도
2024-01-16,4.2,-5.5,-1.1,0.0,충청북도
2024-01-17,2.9,-1.8,1.2,8.4,충청북도
2024-01-18,7.0,2.2,4.8,10.6,충청북도
2024-01-19,9.6,5.1,6.6,0.0,충청북도
2024-01-20,7.1,2.5,4.1,7.5,충청북도
2024-01-21,7.0,0.3,2.9,0.1,충청북도
2024-01-22,0.3,-10.2,-5.9,0.1,충청북도
2024-01-23,-6.6,-12.4,-10.0,1.8,충청북도
2024-01-24,-3.6,-11.5,-7.1,0.0,충청북도
2024-01-25,0.5,-8.7,-4.5,0.0,충청북도
2024-01-26,2.7,-6.2,-1.6,0.0,충청북도
2024-01-27,4.9,-3.5,0.4,0.0,충청북도
2024-01-28,3.7,-2.6,0.4,0.0,충청북도
2024-01-29,5.1,-4.1,0.0,0.0,충청북도
2024-01-30,8.6,-4.0,1.6,0.0,충청북도
2024-01-31,12.4,0.8,5.9,0.0,충청북도
2024-02-01,6.5,2.4,4.1,0.0,충청북도
2024-02-02,8.9,1.2,4.1,0.0,충청북도
2024-02-03,9.9,0.1,5.0,0.1,충청북도
2024-02-04,10.3,1.7,6.3,0.8,충청북도
2024-02-05,6.0,0.5,3.5,7.5,충청북도
2024-02-06,4.1,0.3,1.9,0.2,충청북도
2024-02-07,3.0,-0.3,1.2,0.0,충청북도
2024-02-08,6.4,-2.5,1.4,0.0,충청북도
2024-02-09,7.0,-2.8,1.6,0.0,충청북도
2024-02-10,6.6,-2.1,2.0,0.0,충청북도
2024-02-11,5.6,-2.6,1.3,0.0,충청북도
2024-02-12,11.8,-2.5,4.4,0.0,충청북도
2024-02-13,16.5,0.1,8.9,0.0,충청북도
2024-02-14,18.8,8.8,13.6,0.0,충청북도
2024-02-15,13.8,1.7,6.4,1.9,충청북도
2024-02-16,9.1,-0.5,3.9,0.0,충청북도
2024-02-17,13.6,-1.0,6.2,0.0,충청북도
2024-02-18,10.1,1.1,6.4,21.7,충청북도
2024-02-19,14.4,5.6,10.4,13.3,충청북도
2024-02-20,8.0,3.9,5.8,4.3,충청북도
2024-02-21,6.9,1.5,4.4,20.3,충청북도
2024-02-22,2.7,0.3,1.2,6.1,충청북도
2024-02-23,5.9,0.3,2.9,0.0,충청북도
2024-02-24,6.5,0.6,2.9,1.9,충청북도
2024-02-25,5.2,0.8,2.8,0.9,충청북도
2024-02-26,9.2,0.4,4.2,0.0,충청북도
2024-02-27,10.2,1.1,5.4,0.0,충청북도
2024-02-28,11.1,3.4,6.9,0.0,충청북도
2024-02-29,7.7,2.7,5.5,0.1,충청북도
2024-03-01,2.7,-5.1,-2.3,0.0,충청북도
2024-03-02,4.8,-6.9,-0.6,0.0,충청북도
2024-03-03,12.3,1.1,6.0,0.0,충청북도
2024-03-04,12.5,1.7,7.2,0.0,충청북도
2024-03-05,9.0,5.9,7.4,1.1,충청북도
2024-03-06,11.7,2.5,7.3,0.0,충청북도
2024-03-07,9.6,1.7,5.4,0.0,충청북도
2024-03-08,8.8,0.8,3.6,0.0,충청북도
2024-03-09,8.6,-1.9,2.8,0.0,충청북도
2024-03-10,12.7,-2.1,5.2,0.0,충청북도
2024-03-11,12.1,1.1,7.0,0.0,충청북도
2024-03-12,9.7,4.4,6.6,1.0,충청북도
2024-03-13,14.3,1.7,7.4,0.0,충청북도
2024-03-14,17.0,2.7,9.1,0.0,충청북도
2024-03-15,19.1,3.4,10.5,0.0,충청북도
2024-03-16,21.2,3.7,12.2,0.0,충청북도
2024-03-17,12.7,5.6,9.7,0.0,충청북도
2024-03-18,15.6,2.2,8.5,0.0,충청북도
2024-03-19,13.1,4.8,7.5,0.0,충청북도
2024-03-20,9.4,2.4,5.1,0.0,충청북도
2024-03-21,12.8,-0.4,5.9,0.0,충청북도
2024-03-22,17.7,3.7,10.9,1.1,충청북도
2024-03-23,21.2,11.1,15.2,0.0,충청북도
2024-03-24,21.4,12.0,15.7,0.0,충청북도
2024-03-25,14.1,8.0,10.9,6.1,충청북도
2024-03-26,10.4,2.8,7.0,17.7,충청북도
2024-03-27,17.4,3.8,11.1,0.0,충청북도
2024-03-28,12.1,9.5,10.2,10.9,충청북도
2024-03-29,13.6,6.0,9.8,0.0,충청북도
2024-03-30,17.7,2.2,10.6,0.0,충청북도
2024-03-31,18.3,3.5,11.4,0.0,충청북도
2024-04-01,22.1,5.8,13.6,0.0,충청북도
2024-04-02,25.5,7.6,17.2,0.0,충청북도
2024-04-03,17.6,13.6,14.9,11.4,충청북도
2024-04-04,17.2,13.1,14.7,0.0,충청북도
2024-04-05,19.3,11.1,14.5,0.0,충청북도
2024-04-06,19.7,9.0,14.0,0.0,충청북도
2024-04-07,24.7,8.3,16.4,0.0,충청북도
2024-04-08,24.2,10.5,16.9,0.0,충청북도
2024-04-09,21.6,11.1,15.8,0.0,충청북도
2024-04-10,20.2,9.6,14.6,0.0,충청북도
2024-04-11,22.5,12.1,16.9,0.0,충청북도
2024-04-12,25.5,12.1,18.3,0.0,충청북도
2024-04-13,28.6,12.5,20.0,0.0,충청북도
2024-04-14,28.9,12.6,21.7,0.0,충청북도
2024-04-15,21.1,13.6,17.2,12.3,충청북도
2024-04-16,21.8,12.0,15.4,2.9,충청북도
2024-04-17,23.1,9.6,15.8,0.0,충청북도
2024-04-18,26.1,11.0,18.4,0.0,충청북도
2024-04-19,26.6,11.3,19.3,0.0,충청북도
2024-04-20,18.2,13.3,14.7,14.8,충청북도
2024-04-21,19.5,13.6,16.9,0.0,충청북도
2024-04-22,23.5,15.1,18.4,0.0,충청북도
2024-04-23,23.0,12.1,17.6,0.0,충청북도
2024-04-24,18.7,11.7,14.4,6.4,충청북도
2024-04-25,23.2,10.3,15.9,0.0,충청북도
2024-04-26,26.9,11.8,18.9,0.0,충청북도
2024-04-27,27.3,12.6,19.5,0.0,충청북도
2024-04-28,28.5,11.6,20.9,0.0,충청북도
2024-04-29,21.0,16.6,18.8,1.3,충청북도
2024-04-30,21.7,15.3,17.7,0.0,충청북도
2024-05-01,22.4,13.6,17.6,0.0,충청북도
2024-05-02,25.0,11.5,18.1,0.0,충청북도
2024-05-03,27.6,11.5,19.8,0.0,충청북도
2024-05-04,28.5,13.5,21.7,0.0,충청북도
2024-05-05,21.8,17.7,18.8,37.2,충청북도
2024-05-06,17.7,13.6,15.2,5.4,충청북도
2024-05-07,15.7,11.6,13.6,13.4,충청북도
2024-05-08,20.5,9.8,15.3,0.6,충청북도
2024-05-09,23.9,10.1,17.0,0.0,충청북도
2024-05-10,25.8,12.3,18.9,0.0,충청북도
2024-05-11,25.6,14.4,19.4,15.5,충청북도
2024-05-12,22.3,12.5,17.1,1.2,충청북도
2024-05-13,26.0,11.8,18.7,0.0,충청북도
2024-05-14,26.7,12.6,19.9,0.0,충청북도
2024-05-15,23.5,8.6,14.6,14.8,충청북도
2024-05-16,21.4,8.0,15.1,2.3,충청북도
2024-05-17,26.2,13.0,19.9,0.0,충청북도
2024-05-18,28.6,14.5,21.7,0.0,충청북도
2024-05-19,29.5,16.5,22.5,0.0,충청북도
2024-05-20,25.7,15.5,20.5,0.0,충청북도
2024-05-21,27.2,17.7,21.5,0.0,충청북도
2024-05-22,27.9,16.6,22.0,0.0,충청북도
2024-05-23,29.6,16.8,22.4,0.0,충청북도
2024-05-24,27.7,15.8,21.3,0.0,충청북도
2024-05-25,23.6,19.1,21.2,0.0,충청북도
2024-05-26,27.3,17.2,21.3,32.2,충청북도
2024-05-27,24.1,15.3,19.4,0.1,충청북도
2024-05-28,25.0,14.3,20.0,0.0,충청북도
2024-05-29,28.6,15.1,22.0,0.0,충청북도
2024-05-30,26.1,17.6,22.2,0.0,충청북도
2024-05-31,27.4,18.2,22.0,0.0,충청북도
2024-06-01,25.2,17.8,20.7,0.0,충청북도
2024-06-02,27.3,15.5,21.3,0.0,충청북도
2024-06-03,27.7,15.8,22.3,0.0,충청북도
2024-06-04,28.8,16.7,23.2,0.0,충청북도
2024-06-05,29.8,17.4,23.4,0.0,충청북도
2024-06-06,30.1,18.8,23.9,0.0,충청북도
2024-06-07,28.6,18.6,23.8,0.0,충청북도
2024-06-08,26.3,18.6,21.2,2.5,충청북도
2024-06-09,30.2,19.7,24.2,0.0,충청북도
2024-06-10,31.5,18.7,25.1,0.0,충청북도
2024-06-11,32.5,21.2,26.4,0.0,충청북도
2024-06-12,33.4,20.4,26.1,0.0,충청북도
2024-06-13,33.7,19.6,26.6,0.0,충청북도
2024-06-14,32.7,21.7,27.2,0.0,충청북도
2024-06-15,28.8,22.3,25.2,1.4,충청북도
2024-06-16,30.4,20.7,25.3,0.0,충청북도
2024-06-17,29.9,19.3,25.2,0.0,충청북도
2024-06-18,34.4,19.2,26.6,0.0,충청북도
2024-06-19,36.3,21.2,28.5,0.0,충청북도
2024-06-20,32.7,22.5,27.3,0.0,충청북도
2024-06-21,33.3,21.2,27.3,0.0,충청북도
2024-06-22,26.1,22.4,23.8,27.7,충청북도
2024-06-23,29.4,23.1,25.3,4.1,충청북도
2024-06-24,30.4,21.0,25.5,0.0,충청북도
2024-06-25,29.4,19.1,23.5,0.0,충청북도
2024-06-26,30.7,19.7,25.0,0.0,충청북도
2024-06-27,29.6,20.8,25.0,0.0,충청북도
2024-06-28,33.0,19.2,26.2,0.0,충청북도
2024-06-29,31.5,23.1,26.2,44.9,충청북도
2024-06-30,29.6,24.2,25.9,4.1,충청북도
2024-07-01,32.4,22.7,27.5,0.0,충청북도
2024-07-02,26.8,22.3,24.9,76.8,충청북도
2024-07-03,29.7,24.2,26.4,6.1,충청북도
2024-07-04,32.9,23.8,28.5,0.0,충청북도
2024-07-05,30.5,24.2,26.9,2.3,충청북도
2024-07-06,32.3,23.7,28.3,0.0,충청북도
2024-07-07,28.1,22.0,24.8,95.7,충청북도
2024-07-08,25.8,23.2,24.5,116.1,충청북도
2024-07-09,25.7,23.1,24.2,12.9,충청북도
2024-07-10,29.3,21.8,25.7,83.4,충청북도
2024-07-11,29.6,23.1,25.9,0.4,충청북도
2024-07-12,31.7,23.1,26.8,0.0,충청북도
2024-07-13,32.9,24.3,27.5,0.4,충청북도
2024-07-14,30.7,25.2,27.2,0.0,충청북도
2024-07-15,31.7,25.0,28.1,0.0,충청북도
2024-07-16,29.2,23.0,25.6,41.2,충청북도
2024-07-17,31.3,23.0,27.9,8.4,충청북도
2024-07-18,28.2,24.2,26.4,32.7,충청북도
2024-07-19,31.0,24.8,27.0,0.4,충청북도
2024-07-20,31.6,24.6,27.6,13.6,충청북도
2024-07-21,32.5,25.1,28.6,0.0,충청북도
2024-07-22,32.8,27.5,30.1,0.0,충청북도
2024-07-23,29.7,26.7,27.8,6.6,충청북도
2024-07-24,33.4,26.4,29.2,4.0,충청북도
2024-07-25,34.9,25.7,29.8,17.6,충청북도
2024-07-26,35.1,25.7,29.8,0.3,충청북도
2024-07-27,33.1,27.6,29.4,1.7,충청북도
2024-07-28,34.9,28.0,30.8,0.0,충청북도
2024-07-29,32.5,27.2,29.2,0.0,충청북도
2024-07-30,33.3,27.0,29.3,0.0,충청북도
2024-07-31,35.3,27.2,30.3,0.0,충청북도
2024-08-01,34.7,27.8,30.7,0.0,충청북도
2024-08-02,34.4,28.6,31.2,0.0,충청북도
2024-08-03,35.8,28.2,31.5,0.0,충청북도
2024-08-04,37.0,27.2,31.5,0.0,충청북도
2024-08-05,36.2,24.0,29.7,59.4,충청북도
2024-08-06,33.7,24.7,29.5,0.0,충청북도
2024-08-07,34.7,26.8,30.5,0.0,충청북도
2024-08-08,30.8,26.8,28.4,0.0,충청북도
2024-08-09,34.7,26.1,30.0,0.0,충청북도
2024-08-10,35.4,26.2,30.5,0.0,충청북도
2024-08-11,35.7,27.2,31.0,0.0,충청북도
2024-08-12,36.3,26.7,31.0,20.4,충청북도
2024-08-13,35.6,26.7,30.6,0.0,충청북도
2024-08-14,35.2,26.7,30.8,0.0,충청북도
2024-08-15,34.4,27.0,30.4,0.0,충청북도
2024-08-16,34.2,26.7,30.4,0.0,충청북도
2024-08-17,34.7,27.3,30.7,0.0,충청북도
2024-08-18,35.5,26.8,30.6,0.0,충청북도
2024-08-19,35.2,26.7,31.2,0.1,충청북도
2024-08-20,36.4,27.7,30.7,12.8,충청북도
2024-08-21,32.7,27.2,29.2,13.0,충청북도
2024-08-22,33.6,26.6,29.1,1.3,충청북도
2024-08-23,32.1,25.2,28.2,3.1,충청북도
2024-08-24,32.7,25.8,28.6,3.0,충청북도
2024-08-25,33.7,25.2,29.0,0.0,충청북도
2024-08-26,31.6,25.7,28.8,0.0,충청북도
2024-08-27,28.2,25.8,26.9,0.0,충청북도
2024-08-28,32.8,22.7,28.0,0.0,충청북도
2024-08-29,33.8,23.6,28.3,0.0,충청북도
2024-08-30,34.2,23.8,28.1,0.0,충청북도
2024-08-31,32.1,23.3,27.7,0.0,충청북도
2024-09-01,32.5,24.7,27.8,0.0,충청북도
2024-09-02,29.4,21.9,26.1,2.9,충청북도
2024-09-03,32.1,23.3,27.5,0.0,충청북도
2024-09-04,33.4,22.2,27.9,0.0,충청북도
2024-09-05,32.9,24.6,27.7,0.0,충청북도
2024-09-06,29.1,24.2,26.3,1.2,충청북도
2024-09-07,32.4,24.2,27.5,0.0,충청북도
2024-09-08,33.6,23.7,27.9,0.0,충청북도
2024-09-09,34.7,25.7,29.6,0.0,충청북도
2024-09-10,36.2,26.2,30.4,0.0,충청북도
2024-09-11,33.9,26.0,28.4,7.9,충청북도
2024-09-12,29.6,25.0,26.7,56.5,충청북도
2024-09-13,33.1,24.5,28.4,0.0,충청북도
2024-09-14,33.4,26.5,29.1,0.0,충청북도
2024-09-15,35.5,26.2,30.2,0.0,충청북도
2024-09-16,31.7,26.1,29.0,0.0,충청북도
2024-09-17,34.9,26.5,30.3,0.0,충청북도
2024-09-18,34.2,24.7,28.8,58.0,충청북도
2024-09-19,32.5,24.7,,0.0,충청북도
2024-09-20,28.9,25.4,26.8,48.3,충청북도
2024-09-21,25.7,19.5,20.2,153.0,충청북도
2024-09-22,26.2,18.3,21.7,0.2,충청북도
2024-09-23,26.3,17.6,21.5,0.0,충청북도
2024-09-24,27.3,15.6,21.6,0.0,충청북도
2024-09-25,28.6,19.9,24.2,0.0,충청북도
2024-09-26,29.6,21.8,24.9,0.0,충청북도
2024-09-27,28.6,20.6,23.9,0.0,충청북도
2024-09-28,28.7,19.7,24.0,0.0,충청북도
2024-09-29,28.4,19.3,23.6,0.0,충청북도
2024-09-30,27.9,16.8,22.4,0.0,충청북도
2024-10-01,20.7,15.1,18.4,1.4,충청북도
2024-10-02,20.5,12.3,15.7,0.0,충청북도
2024-10-03,16.0,10.5,13.3,3.6,충청북도
2024-10-04,22.9,10.8,15.8,0.0,충청북도
2024-10-05,23.7,11.6,17.5,0.0,충청북도
2024-10-06,18.8,14.0,16.5,0.1,충청북도
2024-10-07,20.1,15.6,17.6,0.9,충청북도
2024-10-08,22.3,13.8,17.2,0.0,충청북도
2024-10-09,24.4,13.9,19.1,0.0,충청북도
2024-10-10,23.9,15.1,18.0,3.2,충청북도
2024-10-11,24.3,13.1,17.9,0.0,충청북도
2024-10-12,24.2,13.0,17.8,0.0,충청북도
2024-10-13,24.1,12.3,18.5,0.0,충청북도
2024-10-14,19.6,17.3,18.4,5.0,충청북도
2024-10-15,20.5,17.2,18.9,11.6,충청북도
2024-10-16,23.9,16.7,19.4,0.0,충청북도
2024-10-17,25.6,14.3,19.1,0.0,충청북도
2024-10-18,22.5,17.6,19.5,69.5,충청북도
2024-10-19,22.0,13.8,17.5,6.3,충청북도
2024-10-20,17.5,11.5,13.9,0.0,충청북도
