date,region,disaster_type,negative_emotion,neutral_emotion,positive_emotion
2024-08-17,강원특별자치도,"['폭염', '전염병']",0.55,0.35,0.1
2024-08-17,경기도,['폭염'],0.58,0.21,0.21
2024-08-17,경상남도,"['폭염', '호우']",0.41,0.34,0.25
2024-08-17,경상북도,"['폭염', '교통']",0.54,0.4,0.06
2024-08-17,광주광역시,['폭염'],0.2,0.72,0.08
2024-08-17,대구광역시,['폭염'],0.45,0.39,0.16
2024-08-17,부산광역시,['폭염'],0.3,0.59,0.11
2024-08-17,세종특별자치시,['폭염'],0.35,0.59,0.06
2024-08-17,울산광역시,['폭염'],0.57,0.21,0.22
2024-08-17,인천광역시,['폭염'],0.45,0.15,0.4
2024-08-17,전라남도,"['폭염', '호우']",0.32,0.35,0.33
2024-08-17,전북특별자치도,"['폭염', '호우']",0.37,0.14,0.49
2024-08-17,충청남도,"['폭염', '화재']",0.41,0.19,0.4
2024-08-17,충청북도,['폭염'],0.27,0.52,0.21
2024-08-18,강원특별자치도,"['폭염', '교통사고', '호우']",0.44,0.49,0.07
2024-08-18,경기도,"['폭염', '교통']",0.35,0.19,0.46
2024-08-18,경상남도,['폭염'],0.36,0.15,0.49
2024-08-18,경상북도,['폭염'],0.45,0.32,0.23
2024-08-18,광주광역시,['폭염'],0.38,0.12,0.5
2024-08-18,대구광역시,"['폭염', '화재']",0.21,0.12,0.67
2024-08-18,부산광역시,['폭염'],0.28,0.25,0.47
2024-08-18,서울특별시,['폭염'],0.54,0.14,0.32
2024-08-18,세종특별자치시,['폭염'],0.43,0.49,0.08
2024-08-18,울산광역시,['폭염'],0.53,0.42,0.05
2024-08-18,인천광역시,['폭염'],0.38,0.49,0.13
2024-08-18,전라남도,['폭염'],0.45,0.12,0.43
2024-08-18,전북특별자치도,"['폭염', '호우']",0.28,0.67,0.05
2024-08-18,제주특별자치도,['폭염'],0.58,0.25,0.17
2024-08-18,충청남도,"['폭염', '호우']",0.35,0.39,0.26
2024-08-18,충청북도,['폭염'],0.28,0.47,0.25
2024-08-19,강원특별자치도,['폭염'],0.47,0.16,0.37
2024-08-19,경기도,"['폭염', '화재']",0.54,0.2,0.26
2024-08-19,경상남도,['폭염'],0.47,0.2,0.33
2024-08-19,경상북도,"['폭염', '풍랑']",0.37,0.44,0.19
2024-08-19,광주광역시,['폭염'],0.26,0.58,0.16
2024-08-19,대구광역시,['폭염'],0.59,0.3,0.11
2024-08-19,부산광역시,['폭염'],0.38,0.26,0.36
2024-08-19,세종특별자치시,"['폭염', '정전']",0.5,0.4,0.1
2024-08-19,울산광역시,['폭염'],0.48,0.4,0.12
2024-08-19,인천광역시,['폭염'],0.52,0.17,0.31
2024-08-19,전라남도,"['폭염', '전염병']",0.28,0.2,0.52
2024-08-19,전북특별자치도,['폭염'],0.21,0.19,0.6
2024-08-19,제주특별자치도,"['폭염', '태풍', '전염병']",0.37,0.6,0.03
2024-08-19,충청남도,['폭염'],0.52,0.33,0.15
2024-08-19,충청북도,['폭염'],0.32,0.25,0.43
2024-08-20,강원특별자치도,"['산사태', '폭염', '태풍', '전염병', '호우']",0.22,0.18,0.6
2024-08-20,경기도,"['폭염', '태풍', '산사태', '화재']",0.49,0.27,0.24
2024-08-20,경상남도,"['폭염', '태풍', '호우', '정전']",0.48,0.43,0.09
2024-08-20,경상북도,"['폭염', '태풍', '풍랑', '호우']",0.28,0.61,0.11
2024-08-20,광주광역시,['폭염'],0.25,0.74,0.01
2024-08-20,대구광역시,['폭염'],0.56,0.22,0.22
2024-08-20,부산광역시,"['폭염', '태풍', '강풍', '호우']",0.34,0.19,0.47
2024-08-20,세종특별자치시,['폭염'],0.41,0.45,0.14
2024-08-20,울산광역시,"['폭염', '호우']",0.45,0.11,0.44
2024-08-20,인천광역시,"['폭염', '태풍']",0.43,0.53,0.04
2024-08-20,전라남도,"['폭염', '태풍', '전염병', '산사태']",0.29,0.2,0.51
2024-08-20,전북특별자치도,"['폭염', '태풍']",0.51,0.42,0.07
2024-08-20,제주특별자치도,"['태풍', '전염병']",0.49,0.5,0.01
2024-08-20,충청남도,"['폭염', '태풍', '교통사고']",0.46,0.49,0.05
2024-08-20,충청북도,"['폭염', '태풍', '호우']",0.46,0.31,0.23
2024-08-21,강원특별자치도,"['폭염', '태풍', '호우']",0.53,0.22,0.25
2024-08-21,경기도,"['산사태', '폭염', '태풍', '호우', '화재']",0.45,0.36,0.19
2024-08-21,경상남도,['폭염'],0.34,0.11,0.55
2024-08-21,경상북도,"['폭염', '풍랑']",0.43,0.29,0.28
2024-08-21,광주광역시,['폭염'],0.31,0.26,0.43
2024-08-21,대구광역시,['폭염'],0.41,0.16,0.43
2024-08-21,부산광역시,['폭염'],0.4,0.27,0.33
2024-08-21,서울특별시,"['정전', '호우']",0.45,0.36,0.19
2024-08-21,울산광역시,['폭염'],0.33,0.55,0.12
2024-08-21,인천광역시,['호우'],0.36,0.22,0.42
2024-08-21,임진강 수계지역(경기도,['호우'],0.49,0.47,0.04
2024-08-21,전라남도,"['폭염', '전염병', '민방공']",0.45,0.47,0.08
2024-08-21,전북특별자치도,['폭염'],0.28,0.47,0.25
2024-08-21,제주특별자치도,"['폭염', '전염병']",0.45,0.4,0.15
2024-08-21,충청남도,"['산사태', '폭염', '태풍', '호우', '전염병', '수도']",0.24,0.76,0.0
2024-08-21,충청북도,['폭염'],0.47,0.15,0.38
2024-08-22,강원특별자치도,"['폭염', '민방공']",0.6,0.18,0.22
2024-08-22,경기도,"['폭염', '홍수', '교통', '민방공']",0.47,0.22,0.31
2024-08-22,경상남도,"['폭염', '민방공']",0.41,0.53,0.06
2024-08-22,경상북도,"['폭염', '전염병']",0.42,0.3,0.28
2024-08-22,광주광역시,['폭염'],0.31,0.42,0.27
2024-08-22,대구광역시,['폭염'],0.23,0.61,0.16
2024-08-22,부산광역시,['폭염'],0.54,0.12,0.34
2024-08-22,세종특별자치시,['폭염'],0.31,0.23,0.46
2024-08-22,울산광역시,['폭염'],0.52,0.35,0.13
2024-08-22,인천광역시,['폭염'],0.22,0.25,0.53
2024-08-22,전라남도,"['폭염', '전염병']",0.39,0.41,0.2
2024-08-22,전북특별자치도,['폭염'],0.56,0.35,0.09
2024-08-22,제주특별자치도,"['폭염', '전염병']",0.58,0.15,0.27
2024-08-22,충청남도,"['폭염', '전염병']",0.56,0.22,0.22
2024-08-22,충청북도,['폭염'],0.45,0.28,0.27
2024-08-23,강원특별자치도,['폭염'],0.6,0.19,0.21
2024-08-23,경기도,['폭염'],0.37,0.53,0.1
2024-08-23,경상남도,"['폭염', '전염병']",0.51,0.37,0.12
2024-08-23,경상북도,"['폭염', '태풍', '화재']",0.58,0.3,0.12
2024-08-23,광주광역시,['폭염'],0.41,0.19,0.4
2024-08-23,대구광역시,['폭염'],0.45,0.16,0.39
2024-08-23,부산광역시,['폭염'],0.3,0.56,0.14
2024-08-23,서울특별시,['폭염'],0.34,0.65,0.01
2024-08-23,세종특별자치시,['폭염'],0.23,0.48,0.29
2024-08-23,울산광역시,['폭염'],0.59,0.18,0.23
2024-08-23,인천광역시,"['폭염', '화재']",0.27,0.68,0.05
2024-08-23,전라남도,"['폭염', '전염병']",0.59,0.2,0.21
2024-08-23,전북특별자치도,['폭염'],0.42,0.44,0.14
2024-08-23,제주특별자치도,"['폭염', '전염병']",0.35,0.27,0.38
2024-08-23,충청남도,"['폭염', '지진', '전염병', '수도']",0.53,0.18,0.29
2024-08-23,충청북도,['폭염'],0.2,0.59,0.21
2024-08-24,경기도,"['폭염', '화재']",0.23,0.4,0.37
2024-08-24,경상남도,['폭염'],0.45,0.14,0.41
2024-08-24,경상북도,"['폭염', '호우']",0.31,0.2,0.49
2024-08-24,광주광역시,['폭염'],0.47,0.44,0.09
2024-08-24,대구광역시,['폭염'],0.4,0.48,0.12
2024-08-24,대전광역시,['폭염'],0.51,0.23,0.26
2024-08-24,부산광역시,['폭염'],0.46,0.25,0.29
2024-08-24,세종특별자치시,['폭염'],0.37,0.59,0.04
2024-08-24,울산광역시,['폭염'],0.33,0.63,0.04
2024-08-24,전라남도,['폭염'],0.46,0.42,0.12
2024-08-24,전북특별자치도,['폭염'],0.52,0.45,0.03
2024-08-24,제주특별자치도,"['폭염', '전염병']",0.25,0.16,0.59
2024-08-24,충청남도,"['폭염', '전염병']",0.24,0.64,0.12
2024-08-24,충청북도,['폭염'],0.21,0.37,0.42
2024-08-25,강원특별자치도,['폭염'],0.23,0.29,0.48
2024-08-25,경기도,['폭염'],0.31,0.31,0.38
2024-08-25,경상남도,['폭염'],0.53,0.21,0.26
2024-08-25,경상북도,['폭염'],0.39,0.18,0.43
2024-08-25,광주광역시,['폭염'],0.28,0.3,0.42
2024-08-25,대구광역시,['폭염'],0.33,0.29,0.38
2024-08-25,부산광역시,['폭염'],0.23,0.29,0.48
2024-08-25,세종특별자치시,['폭염'],0.52,0.48,0.0
2024-08-25,울산광역시,['폭염'],0.24,0.13,0.63
2024-08-25,인천광역시,['폭염'],0.36,0.18,0.46
2024-08-25,전라남도,['폭염'],0.25,0.25,0.5
2024-08-25,전북특별자치도,['폭염'],0.44,0.45,0.11
2024-08-25,제주특별자치도,"['폭염', '전염병']",0.42,0.35,0.23
2024-08-25,충청남도,"['폭염', '전염병']",0.4,0.57,0.03
2024-08-25,충청북도,['폭염'],0.33,0.15,0.52
2024-08-26,강원특별자치도,"['폭염', '지진']",0.56,0.3,0.14
2024-08-26,경기도,['폭염'],0.37,0.3,0.33
2024-08-26,경상남도,['폭염'],0.43,0.13,0.44
2024-08-26,경상북도,"['폭염', '호우']",0.46,0.52,0.02
2024-08-26,광주광역시,['폭염'],0.47,0.17,0.36
2024-08-26,대구광역시,['폭염'],0.5,0.29,0.21
2024-08-26,부산광역시,['폭염'],0.51,0.24,0.25
2024-08-26,세종특별자치시,['폭염'],0.31,0.32,0.37
2024-08-26,울산광역시,['폭염'],0.52,0.38,0.1
2024-08-26,인천광역시,['폭염'],0.26,0.71,0.03
2024-08-26,전라남도,['폭염'],0.34,0.3,0.36
2024-08-26,전북특별자치도,"['폭염', '호우', '산사태']",0.33,0.32,0.35
2024-08-26,제주특별자치도,"['폭염', '전염병']",0.57,0.42,0.01
2024-08-26,충청남도,['폭염'],0.59,0.24,0.17
2024-08-26,충청북도,['폭염'],0.35,0.46,0.19
2024-08-27,경기도,['화재'],0.42,0.14,0.44
2024-08-27,경상남도,['폭염'],0.22,0.34,0.44
2024-08-27,경상북도,"['폭염', '호우']",0.58,0.21,0.21
2024-08-27,광주광역시,['폭염'],0.53,0.25,0.22
2024-08-27,대구광역시,['폭염'],0.33,0.26,0.41
2024-08-27,부산광역시,['폭염'],0.25,0.19,0.56
2024-08-27,세종특별자치시,['폭염'],0.5,0.5,0.0
2024-08-27,울산광역시,"['폭염', '호우']",0.38,0.56,0.06
2024-08-27,전라남도,"['폭염', '호우']",0.48,0.26,0.26
2024-08-27,전북특별자치도,['폭염'],0.25,0.15,0.6
2024-08-27,제주특별자치도,"['폭염', '강풍', '호우']",0.27,0.39,0.34
2024-08-27,충청남도,['폭염'],0.4,0.15,0.45
2024-08-27,충청북도,['폭염'],0.52,0.36,0.12
2024-08-28,경기도,"['폭염', '교통사고', '화재']",0.36,0.17,0.47
2024-08-28,경상남도,['폭염'],0.5,0.3,0.2
2024-08-28,경상북도,"['폭염', '태풍', '풍랑']",0.44,0.2,0.36
2024-08-28,광주광역시,['폭염'],0.32,0.51,0.17
2024-08-28,대구광역시,['폭염'],0.22,0.74,0.04
2024-08-28,세종특별자치시,['폭염'],0.29,0.19,0.52
2024-08-28,울산광역시,['폭염'],0.28,0.53,0.19
2024-08-28,인천광역시,['폭염'],0.59,0.2,0.21
2024-08-28,전라남도,"['폭염', '전염병']",0.45,0.25,0.3
2024-08-28,전북특별자치도,['폭염'],0.39,0.47,0.14
2024-08-28,제주특별자치도,"['폭염', '풍랑', '전염병', '호우', '강풍']",0.28,0.51,0.21
2024-08-28,충청남도,"['폭염', '수도']",0.26,0.66,0.08
2024-08-28,충청북도,['폭염'],0.28,0.15,0.57
2024-08-29,강원특별자치도,"['호우', '전염병']",0.53,0.31,0.16
2024-08-29,경기도,"['폭염', '화재']",0.45,0.48,0.07
2024-08-29,경상남도,"['폭염', '강풍']",0.51,0.33,0.16
2024-08-29,경상북도,"['폭염', '태풍', '강풍', '호우', '풍랑']",0.28,0.27,0.45
2024-08-29,광주광역시,"['폭염', '화재']",0.45,0.28,0.27
2024-08-29,대구광역시,['폭염'],0.57,0.37,0.06
2024-08-29,부산광역시,"['폭염', '강풍']",0.53,0.36,0.11
2024-08-29,서울특별시,['교통사고'],0.38,0.16,0.46
2024-08-29,세종특별자치시,['폭염'],0.24,0.41,0.35
2024-08-29,울산광역시,['강풍'],0.45,0.48,0.07
2024-08-29,인천광역시,['폭염'],0.2,0.41,0.39
2024-08-29,전라남도,['폭염'],0.41,0.26,0.33
2024-08-29,전북특별자치도,['폭염'],0.26,0.35,0.39
2024-08-29,제주특별자치도,"['폭염', '전염병']",0.51,0.32,0.17
2024-08-29,충청남도,"['폭염', '전염병']",0.38,0.46,0.16
2024-08-29,충청북도,['폭염'],0.59,0.24,0.17
2024-08-30,강원특별자치도,['전염병'],0.37,0.15,0.48
2024-08-30,경기도,['폭염'],0.49,0.17,0.34
2024-08-30,경상남도,['폭염'],0.24,0.16,0.6
2024-08-30,경상북도,"['폭염', '태풍', '풍랑']",0.43,0.13,0.44
2024-08-30,광주광역시,['폭염'],0.28,0.59,0.13
2024-08-30,대구광역시,['폭염'],0.34,0.31,0.35
2024-08-30,서울특별시,['폭염'],0.58,0.12,0.3
2024-08-30,세종특별자치시,['폭염'],0.28,0.62,0.1
2024-08-30,인천광역시,['폭염'],0.31,0.55,0.14
2024-08-30,전라남도,['폭염'],0.21,0.24,0.55
2024-08-30,전북특별자치도,['폭염'],0.23,0.12,0.65
2024-08-30,제주특별자치도,"['폭염', '전염병']",0.35,0.15,0.5
2024-08-30,충청남도,['폭염'],0.51,0.33,0.16
2024-08-30,충청북도,['폭염'],0.49,0.47,0.04
2024-08-31,강원특별자치도,['전염병'],0.24,0.58,0.18
2024-08-31,경기도,['폭염'],0.21,0.64,0.15
2024-08-31,경상남도,['폭염'],0.46,0.18,0.36
2024-08-31,경상북도,['폭염'],0.58,0.13,0.29
2024-08-31,광주광역시,['폭염'],0.23,0.43,0.34
2024-08-31,대구광역시,['폭염'],0.38,0.32,0.3
2024-08-31,부산광역시,['폭염'],0.29,0.69,0.02
2024-08-31,세종특별자치시,['폭염'],0.33,0.23,0.44
2024-08-31,인천광역시,['폭염'],0.31,0.65,0.04
2024-08-31,전라남도,['폭염'],0.58,0.38,0.04
2024-08-31,전북특별자치도,['폭염'],0.31,0.66,0.03
2024-08-31,제주특별자치도,"['폭염', '전염병']",0.59,0.21,0.2
2024-08-31,충청남도,['폭염'],0.44,0.17,0.39
2024-08-31,충청북도,['폭염'],0.43,0.39,0.18
2024-09-01,강원특별자치도,['전염병'],0.41,0.5,0.09
2024-09-01,경기도,['폭염'],0.41,0.5,0.09
2024-09-01,경상남도,['폭염'],0.56,0.37,0.07
2024-09-01,경상북도,['폭염'],0.3,0.54,0.16
2024-09-01,광주광역시,['폭염'],0.57,0.34,0.09
2024-09-01,대구광역시,['폭염'],0.47,0.25,0.28
2024-09-01,전라남도,['폭염'],0.42,0.2,0.38
2024-09-01,전북특별자치도,['폭염'],0.3,0.41,0.29
2024-09-01,제주특별자치도,"['폭염', '전염병']",0.46,0.51,0.03
2024-09-01,충청남도,['폭염'],0.55,0.16,0.29
2024-09-01,충청북도,['폭염'],0.25,0.55,0.2
2024-09-02,강원특별자치도,"['통신', '전염병']",0.53,0.34,0.13
2024-09-02,경상남도,['폭염'],0.27,0.4,0.33
2024-09-02,경상북도,['폭염'],0.55,0.22,0.23
2024-09-02,광주광역시,['폭염'],0.25,0.54,0.21
2024-09-02,대구광역시,['화재'],0.27,0.72,0.01
2024-09-02,서울특별시,['정전'],0.28,0.15,0.57
2024-09-02,전라남도,['폭염'],0.6,0.31,0.09
2024-09-02,제주특별자치도,"['폭염', '전염병']",0.45,0.41,0.14
2024-09-03,강원특별자치도,"['전염병', '화재']",0.56,0.28,0.16
2024-09-03,경기도,"['화재', '교통']",0.42,0.37,0.21
2024-09-03,부산광역시,['금융'],0.59,0.21,0.2
2024-09-03,인천광역시,['화재'],0.35,0.48,0.17
2024-09-03,전라남도,['폭염'],0.45,0.42,0.13
2024-09-04,강원특별자치도,['전염병'],0.28,0.56,0.16
2024-09-04,경기도,"['폭염', '화재']",0.36,0.28,0.36
2024-09-04,인천광역시,['화재'],0.35,0.15,0.5
2024-09-04,전라남도,['폭염'],0.52,0.3,0.18
2024-09-04,전북특별자치도,['폭염'],0.29,0.19,0.52
2024-09-04,충청남도,['폭염'],0.44,0.44,0.12
2024-09-05,경기도,['폭염'],0.23,0.44,0.33
2024-09-05,경상남도,['폭염'],0.34,0.16,0.5
2024-09-05,경상북도,['교통사고'],0.33,0.27,0.4
2024-09-05,부산광역시,['폭염'],0.59,0.12,0.29
2024-09-05,세종특별자치시,['폭염'],0.54,0.3,0.16
2024-09-05,울산광역시,['폭염'],0.33,0.17,0.5
2024-09-05,전라남도,"['폭염', '전염병']",0.35,0.38,0.27
2024-09-05,전북특별자치도,['폭염'],0.54,0.3,0.16
2024-09-05,충청남도,['폭염'],0.34,0.19,0.47
2024-09-06,강원특별자치도,['전염병'],0.47,0.51,0.02
2024-09-06,경기도,['교통사고'],0.56,0.1,0.34
2024-09-06,경상남도,['폭염'],0.49,0.11,0.4
2024-09-06,부산광역시,['폭염'],0.21,0.38,0.41
2024-09-06,세종특별자치시,['폭염'],0.49,0.11,0.4
2024-09-06,전라남도,['폭염'],0.21,0.28,0.51
2024-09-06,제주특별자치도,['폭염'],0.21,0.21,0.58
2024-09-07,강원특별자치도,['전염병'],0.42,0.38,0.2
2024-09-07,경기도,"['폭염', '화재']",0.25,0.41,0.34
2024-09-07,경상남도,['폭염'],0.54,0.29,0.17
2024-09-07,광주광역시,['폭염'],0.58,0.12,0.3
2024-09-07,부산광역시,['폭염'],0.53,0.14,0.33
2024-09-07,세종특별자치시,['폭염'],0.35,0.14,0.51
2024-09-07,전라남도,['폭염'],0.53,0.25,0.22
2024-09-07,제주특별자치도,"['폭염', '호우']",0.59,0.14,0.27
2024-09-07,충청남도,"['폭염', '화재']",0.47,0.21,0.32
2024-09-08,강원특별자치도,['전염병'],0.34,0.61,0.05
2024-09-08,경기도,['폭염'],0.5,0.22,0.28
2024-09-08,경상남도,['폭염'],0.23,0.51,0.26
2024-09-08,경상북도,['폭염'],0.57,0.38,0.05
2024-09-08,광주광역시,['폭염'],0.36,0.3,0.34
2024-09-08,서울특별시,['폭염'],0.43,0.12,0.45
2024-09-08,세종특별자치시,['폭염'],0.24,0.29,0.47
2024-09-08,전라남도,"['폭염', '화재']",0.44,0.27,0.29
2024-09-08,제주특별자치도,"['폭염', '호우']",0.31,0.28,0.41
2024-09-08,충청남도,['폭염'],0.45,0.11,0.44
2024-09-09,강원특별자치도,['전염병'],0.34,0.32,0.34
2024-09-09,경기도,['폭염'],0.4,0.41,0.19
2024-09-09,경상남도,['폭염'],0.41,0.49,0.1
2024-09-09,경상북도,"['폭염', '호우']",0.51,0.45,0.04
2024-09-09,광주광역시,['폭염'],0.39,0.34,0.27
2024-09-09,대구광역시,['폭염'],0.43,0.48,0.09
2024-09-09,부산광역시,['폭염'],0.46,0.34,0.2
2024-09-09,서울특별시,['폭염'],0.25,0.69,0.06
2024-09-09,세종특별자치시,['폭염'],0.28,0.29,0.43
2024-09-09,울산광역시,['폭염'],0.29,0.64,0.07
2024-09-09,인천광역시,['폭염'],0.26,0.25,0.49
2024-09-09,전라남도,['폭염'],0.25,0.48,0.27
2024-09-09,전북특별자치도,['폭염'],0.52,0.22,0.26
2024-09-09,제주특별자치도,['폭염'],0.32,0.14,0.54
2024-09-09,충청남도,['폭염'],0.44,0.26,0.3
2024-09-09,충청북도,['폭염'],0.21,0.11,0.68
2024-09-10,강원특별자치도,['전염병'],0.42,0.53,0.05
2024-09-10,경기도,"['폭염', '전염병', '화재']",0.59,0.39,0.02
2024-09-10,경상남도,"['폭염', '산불']",0.59,0.23,0.18
2024-09-10,경상북도,"['폭염', '산불']",0.3,0.18,0.52
2024-09-10,광주광역시,['폭염'],0.26,0.22,0.52
2024-09-10,대구광역시,['폭염'],0.49,0.27,0.24
2024-09-10,세종특별자치시,['폭염'],0.36,0.21,0.43
2024-09-10,울산광역시,['폭염'],0.56,0.21,0.23
2024-09-10,인천광역시,['폭염'],0.31,0.66,0.03
2024-09-10,전라남도,['폭염'],0.3,0.48,0.22
2024-09-10,전북특별자치도,"['폭염', '수도']",0.5,0.44,0.06
2024-09-10,제주특별자치도,"['폭염', '호우']",0.55,0.16,0.29
2024-09-10,충청남도,['폭염'],0.5,0.15,0.35
2024-09-10,충청북도,['폭염'],0.22,0.64,0.14
2024-09-11,강원특별자치도,"['폭염', '호우', '전염병']",0.4,0.43,0.17
2024-09-11,경기도,"['폭염', '호우', '화재']",0.37,0.54,0.09
2024-09-11,경상남도,"['폭염', '호우']",0.57,0.29,0.14
2024-09-11,경상북도,"['폭염', '호우', '산사태']",0.56,0.1,0.34
2024-09-11,광주광역시,['폭염'],0.53,0.32,0.15
2024-09-11,대구광역시,['폭염'],0.21,0.15,0.64
2024-09-11,세종특별자치시,['폭염'],0.56,0.27,0.17
2024-09-11,울산광역시,['폭염'],0.28,0.52,0.2
2024-09-11,인천광역시,['폭염'],0.47,0.45,0.08
2024-09-11,전라남도,"['폭염', '호우']",0.54,0.14,0.32
2024-09-11,전북특별자치도,"['폭염', '호우', '산사태']",0.49,0.34,0.17
2024-09-11,제주특별자치도,['폭염'],0.32,0.25,0.43
2024-09-11,충청남도,"['폭염', '호우']",0.32,0.4,0.28
2024-09-11,충청북도,"['폭염', '호우']",0.43,0.21,0.36
2024-09-12, 부천시,['호우'],0.36,0.2,0.44
2024-09-12,강원특별자치도,"['정전', '전염병', '호우']",0.44,0.33,0.23
2024-09-12,경기도,"['호우', '산사태']",0.31,0.26,0.43
2024-09-12,경상남도,"['폭염', '호우']",0.33,0.23,0.44
2024-09-12,경상북도,"['폭염', '호우', '산사태', '지진']",0.47,0.52,0.01
2024-09-12,광주광역시,['폭염'],0.36,0.11,0.53
2024-09-12,대구광역시,['호우'],0.32,0.32,0.36
2024-09-12,부산광역시,['폭염'],0.4,0.42,0.18
2024-09-12,서울특별시,['교통사고'],0.42,0.41,0.17
2024-09-12,세종특별자치시,['폭염'],0.32,0.32,0.36
2024-09-12,울산광역시,['폭염'],0.42,0.49,0.09
2024-09-12,전라남도,['폭염'],0.35,0.23,0.42
2024-09-12,전북특별자치도,['폭염'],0.26,0.42,0.32
2024-09-12,제주특별자치도,['폭염'],0.41,0.36,0.23
2024-09-12,충청남도,"['폭염', '호우', '산사태']",0.27,0.17,0.56
2024-09-13,경기도,['호우'],0.39,0.17,0.44
2024-09-13,경상남도,"['폭염', '지진']",0.51,0.26,0.23
2024-09-13,경상북도,"['폭염', '풍랑']",0.48,0.15,0.37
2024-09-13,광주광역시,['폭염'],0.51,0.46,0.03
2024-09-13,대구광역시,['폭염'],0.28,0.69,0.03
2024-09-13,부산광역시,"['폭염', '수도']",0.42,0.44,0.14
2024-09-13,서울특별시,['정전'],0.26,0.66,0.08
2024-09-13,세종특별자치시,['폭염'],0.24,0.56,0.2
2024-09-13,울산광역시,['폭염'],0.55,0.21,0.24
2024-09-13,인천광역시,['화재'],0.23,0.46,0.31
2024-09-13,전라남도,['폭염'],0.21,0.6,0.19
2024-09-13,전북특별자치도,['폭염'],0.53,0.13,0.34
2024-09-13,제주특별자치도,['폭염'],0.39,0.31,0.3
2024-09-13,충청남도,['폭염'],0.42,0.45,0.13
2024-09-14,강원특별자치도,"['태풍', '전염병']",0.53,0.34,0.13
2024-09-14,경기도,['폭염'],0.35,0.58,0.07
2024-09-14,경상남도,['폭염'],0.32,0.1,0.58
2024-09-14,경상북도,['폭염'],0.39,0.47,0.14
2024-09-14,광주광역시,['폭염'],0.23,0.56,0.21
2024-09-14,부산광역시,['폭염'],0.24,0.47,0.29
2024-09-14,세종특별자치시,['폭염'],0.55,0.26,0.19
2024-09-14,울산광역시,['폭염'],0.37,0.56,0.07
2024-09-14,전라남도,['폭염'],0.54,0.36,0.1
2024-09-14,전북특별자치도,['폭염'],0.59,0.25,0.16
2024-09-14,제주특별자치도,['폭염'],0.48,0.37,0.15
2024-09-14,충청남도,['폭염'],0.2,0.33,0.47
2024-09-14,충청북도,['폭염'],0.23,0.43,0.34
2024-09-15,강원특별자치도,['전염병'],0.48,0.17,0.35
2024-09-15,경기도,['폭염'],0.24,0.63,0.13
2024-09-15,경상남도,"['폭염', '교통사고']",0.5,0.48,0.02
2024-09-15,경상북도,"['폭염', '풍랑', '호우']",0.29,0.68,0.03
2024-09-15,광주광역시,['폭염'],0.21,0.56,0.23
2024-09-15,부산광역시,['폭염'],0.31,0.22,0.47
2024-09-15,서울특별시,['폭염'],0.49,0.48,0.03
2024-09-15,세종특별자치시,['폭염'],0.38,0.28,0.34
2024-09-15,인천광역시,['폭염'],0.45,0.11,0.44
2024-09-15,전라남도,['폭염'],0.49,0.41,0.1
2024-09-15,전북특별자치도,"['폭염', '교통사고']",0.28,0.28,0.44
2024-09-15,제주특별자치도,['폭염'],0.24,0.21,0.55
2024-09-15,충청남도,['폭염'],0.5,0.2,0.3
2024-09-15,충청북도,['폭염'],0.55,0.24,0.21
2024-09-16,강원특별자치도,['교통'],0.39,0.19,0.42
2024-09-16,경기도,"['정전', '폭염']",0.25,0.55,0.2
2024-09-16,경상남도,['폭염'],0.47,0.15,0.38
2024-09-16,경상북도,['폭염'],0.25,0.22,0.53
2024-09-16,광주광역시,['폭염'],0.49,0.18,0.33
2024-09-16,부산광역시,['폭염'],0.58,0.3,0.12
2024-09-16,세종특별자치시,['폭염'],0.22,0.39,0.39
2024-09-16,전라남도,"['폭염', '호우']",0.33,0.6,0.07
2024-09-16,전북특별자치도,"['폭염', '수도']",0.5,0.28,0.22
2024-09-16,제주특별자치도,"['폭염', '풍랑']",0.26,0.36,0.38
2024-09-16,충청남도,['폭염'],0.26,0.73,0.01
2024-09-16,충청북도,"['정전', '폭염']",0.23,0.25,0.52
2024-09-17,강원특별자치도,['전염병'],0.55,0.32,0.13
2024-09-17,경기도,['폭염'],0.24,0.36,0.4
2024-09-17,경상남도,['폭염'],0.53,0.2,0.27
2024-09-17,경상북도,"['폭염', '수도']",0.51,0.25,0.24
2024-09-17,광주광역시,['폭염'],0.48,0.27,0.25
2024-09-17,대구광역시,['폭염'],0.39,0.11,0.5
2024-09-17,부산광역시,['폭염'],0.44,0.49,0.07
2024-09-17,세종특별자치시,['폭염'],0.49,0.18,0.33
2024-09-17,울산광역시,['폭염'],0.31,0.18,0.51
2024-09-17,전라남도,['폭염'],0.39,0.47,0.14
2024-09-17,전북특별자치도,"['폭염', '호우', '수도']",0.47,0.27,0.26
2024-09-17,제주특별자치도,['폭염'],0.25,0.47,0.28
2024-09-17,충청남도,['폭염'],0.36,0.16,0.48
2024-09-17,충청북도,['폭염'],0.41,0.57,0.02
2024-09-18,강원특별자치도,['전염병'],0.52,0.15,0.33
2024-09-18,경기도,['폭염'],0.35,0.51,0.14
2024-09-18,경상남도,['폭염'],0.29,0.31,0.4
2024-09-18,경상북도,"['폭염', '호우']",0.32,0.65,0.03
2024-09-18,광주광역시,['폭염'],0.35,0.65,0.0
2024-09-18,대구광역시,"['폭염', '호우']",0.45,0.38,0.17
2024-09-18,부산광역시,['폭염'],0.25,0.47,0.28
